frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
295,5,-1.0,-1.0,-1.0,-1.0,1402.0,1208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1296.0,1160.0,1372.9177330895795,1170.2815356489943,136.0,20.0,51.539022398300254,1286.0,1070.0,130.0,154.0,295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
296,5,-1.0,-1.0,-1.0,-1.0,1404.0,1210.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1298.0,1162.0,1374.770909090909,1172.1818181818182,136.0,20.0,51.485335822053614,1290.0,1074.0,128.0,152.0,296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
297,5,-1.0,-1.0,-1.0,-1.0,1410.0,1216.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1298.0,1164.0,1376.6570397111914,1174.1335740072202,140.0,20.0,51.583613745618436,1290.0,1074.0,130.0,154.0,297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
298,5,-1.0,-1.0,-1.0,-1.0,1412.0,1218.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1302.0,1166.0,1378.8876811594205,1176.927536231884,136.0,20.0,51.816705098228454,1292.0,1076.0,130.0,154.0,298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
299,5,-1.0,-1.0,-1.0,-1.0,1414.0,1220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1302.0,1168.0,1380.7725631768951,1179.0541516245487,138.0,20.0,51.76485906157704,1296.0,1078.0,126.0,154.0,299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
300,5,-1.0,-1.0,-1.0,-1.0,1412.0,1220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1306.0,1170.0,1382.1335740072202,1180.5090252707582,136.0,20.0,51.79952199360584,1300.0,1080.0,124.0,154.0,300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
301,5,-1.0,-1.0,-1.0,-1.0,1412.0,1220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1306.0,1172.0,1383.448275862069,1181.912885662432,138.0,20.0,51.90473202165882,1302.0,1082.0,124.0,152.0,301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
302,5,-1.0,-1.0,-1.0,-1.0,1414.0,1222.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1308.0,1174.0,1385.4963768115942,1184.2427536231885,138.0,20.0,52.035055506522426,1304.0,1082.0,124.0,154.0,302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
303,5,-1.0,-1.0,-1.0,-1.0,1420.0,1228.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1310.0,1176.0,1387.3273056057867,1186.141048824593,138.0,20.0,52.03460874147053,1306.0,1084.0,122.0,156.0,303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
304,5,-1.0,-1.0,-1.0,-1.0,1422.0,1230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1312.0,1178.0,1389.5448028673834,1188.774193548387,138.0,20.0,52.04620078516997,1306.0,1084.0,124.0,156.0,304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
305,5,-1.0,-1.0,-1.0,-1.0,1422.0,1232.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1314.0,1180.0,1391.0705244122967,1190.4159132007233,136.0,20.0,52.04752673804445,1308.0,1086.0,122.0,158.0,305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
306,5,-1.0,-1.0,-1.0,-1.0,1420.0,1232.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1318.0,1180.0,1392.4007490636704,1191.9176029962543,132.0,22.0,52.68631593763031,1312.0,1088.0,120.0,158.0,306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
307,5,-1.0,-1.0,-1.0,-1.0,1412.0,1236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1322.0,1178.0,1393.3197781885394,1193.456561922366,128.0,32.0,57.50958211376118,1320.0,1094.0,106.0,162.0,307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
308,5,-1.0,-1.0,-1.0,-1.0,1410.0,1248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1330.0,1184.0,1397.0544090056283,1199.1594746716698,124.0,36.0,68.39874672930586,1316.0,1108.0,106.0,156.0,308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
309,5,-1.0,-1.0,-1.0,-1.0,1406.0,1254.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1332.0,1190.0,1398.970802919708,1203.9343065693429,126.0,34.0,75.99359387038652,1314.0,1120.0,106.0,150.0,309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
310,5,-1.0,-1.0,-1.0,-1.0,1404.0,1256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1330.0,1196.0,1400.8628884826323,1209.5539305301645,130.0,30.0,80.42839387140955,1320.0,1126.0,102.0,152.0,310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
311,5,-1.0,-1.0,-1.0,-1.0,1404.0,1262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1328.0,1204.0,1402.2899628252787,1216.3643122676579,132.0,26.0,83.9473907618386,1330.0,1124.0,94.0,160.0,311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
312,5,-1.0,-1.0,-1.0,-1.0,1402.0,1272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1328.0,1210.0,1402.9031078610606,1221.4405850091407,134.0,24.0,86.23030464906456,1340.0,1120.0,86.0,170.0,312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
313,5,-1.0,-1.0,-1.0,-1.0,1404.0,1272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1328.0,1216.0,1403.3868092691625,1226.9982174688055,136.0,22.0,87.81833822932688,1346.0,1118.0,78.0,178.0,313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
314,5,-1.0,-1.0,-1.0,-1.0,1402.0,1280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1330.0,1224.0,1403.9665427509296,1233.631970260223,134.0,20.0,89.37148287274826,1356.0,1118.0,66.0,182.0,314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
315,5,-1.0,-1.0,-1.0,-1.0,1402.0,1286.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1228.0,1404.2107208872458,1237.992606284658,136.0,20.0,-89.93169382936165,1364.0,1118.0,58.0,188.0,315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
316,5,-1.0,-1.0,-1.0,-1.0,1402.0,1292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1346.0,1232.0,1404.5551470588236,1242.8713235294115,134.0,20.0,-89.17701722813028,1370.0,1120.0,52.0,190.0,316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
317,5,-1.0,-1.0,-1.0,-1.0,1402.0,1296.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1346.0,1238.0,1404.7652495378927,1248.369685767098,136.0,20.0,-88.68522668325022,1376.0,1122.0,50.0,192.0,317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
318,5,-1.0,-1.0,-1.0,-1.0,1402.0,1302.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1346.0,1244.0,1404.7954971857412,1253.0694183864916,134.0,18.0,-88.01650145675829,1382.0,1126.0,42.0,194.0,318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
319,5,-1.0,-1.0,-1.0,-1.0,1404.0,1312.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1250.0,1404.8716981132075,1258.6415094339625,136.0,18.0,-87.65272000504291,1384.0,1128.0,42.0,196.0,319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
320,5,-1.0,-1.0,-1.0,-1.0,1402.0,1316.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1254.0,1404.8684210526314,1263.0263157894738,136.0,18.0,-87.2536870086071,1386.0,1132.0,42.0,198.0,320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
321,5,-1.0,-1.0,-1.0,-1.0,1402.0,1320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1258.0,1404.9656488549615,1266.530534351145,138.0,18.0,-87.07949222818304,1386.0,1136.0,40.0,198.0,321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
322,5,-1.0,-1.0,-1.0,-1.0,1400.0,1320.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1262.0,1404.890977443609,1271.8082706766918,136.0,20.0,-86.70020446026011,1386.0,1142.0,40.0,198.0,322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
323,5,-1.0,-1.0,-1.0,-1.0,1400.0,1324.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1266.0,1404.8053435114505,1275.6946564885495,136.0,20.0,-86.60497477845844,1384.0,1148.0,44.0,194.0,323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
324,5,-1.0,-1.0,-1.0,-1.0,1388.0,1328.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1348.0,1264.0,1405.3375262054508,1278.3731656184484,128.0,28.0,-82.16914023401411,1370.0,1154.0,60.0,188.0,324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
325,5,-1.0,-1.0,-1.0,-1.0,1376.0,1322.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1356.0,1264.0,1405.9404255319143,1283.6723404255322,112.0,36.0,-69.21928916227063,1354.0,1166.0,80.0,170.0,325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
326,5,-1.0,-1.0,-1.0,-1.0,1364.0,1310.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1356.0,1266.0,1403.426605504587,1291.8715596330276,102.0,44.0,-43.88594955483647,1342.0,1184.0,98.0,140.0,326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
327,5,-1.0,-1.0,-1.0,-1.0,1354.0,1298.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1270.0,1394.4243792325055,1296.4198645598194,106.0,42.0,-14.018064982303713,1334.0,1200.0,114.0,120.0,327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
328,5,-1.0,-1.0,-1.0,-1.0,1346.0,1290.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1334.0,1282.0,1384.9844789356985,1296.7716186252771,106.0,28.0,2.8481411299272064,1324.0,1216.0,128.0,100.0,328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
329,5,-1.0,-1.0,-1.0,-1.0,1332.0,1286.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1324.0,1280.0,1378.813704496788,1294.222698072805,118.0,26.0,8.783330283696209,1318.0,1234.0,144.0,78.0,329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
330,5,-1.0,-1.0,-1.0,-1.0,1326.0,1280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1314.0,1280.0,1370.496993987976,1291.3386773547095,124.0,22.0,13.360696753635125,1310.0,1250.0,164.0,60.0,330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
331,5,-1.0,-1.0,-1.0,-1.0,1316.0,1274.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1306.0,1278.0,1363.8500986193296,1288.0749506903353,130.0,20.0,15.605665904113323,1302.0,1252.0,174.0,58.0,331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
332,5,-1.0,-1.0,-1.0,-1.0,1314.0,1272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1300.0,1276.0,1357.112,1284.864,130.0,18.0,16.601145874173866,1294.0,1252.0,180.0,60.0,332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
333,5,-1.0,-1.0,-1.0,-1.0,1304.0,1268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1292.0,1272.0,1349.259405940594,1281.1168316831686,132.0,18.0,16.976610837685865,1286.0,1250.0,184.0,62.0,333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
334,5,-1.0,-1.0,-1.0,-1.0,1296.0,1266.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1284.0,1268.0,1342.15,1277.9692307692308,134.0,20.0,16.54337702471713,1282.0,1248.0,184.0,70.0,334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
335,5,-1.0,-1.0,-1.0,-1.0,1290.0,1264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1278.0,1266.0,1336.9292543021033,1275.5181644359466,134.0,20.0,15.705877299872014,1276.0,1248.0,182.0,72.0,335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
336,5,-1.0,-1.0,-1.0,-1.0,1288.0,1262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1272.0,1262.0,1330.688588007737,1272.835589941973,136.0,20.0,14.65875834540144,1268.0,1244.0,184.0,76.0,336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
337,5,-1.0,-1.0,-1.0,-1.0,1282.0,1260.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1264.0,1260.0,1324.1759082217973,1270.1147227533459,136.0,20.0,13.574557700363936,1262.0,1242.0,184.0,76.0,337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
338,5,-1.0,-1.0,-1.0,-1.0,1272.0,1258.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1260.0,1258.0,1317.8969465648856,1267.6946564885495,134.0,20.0,12.315405438109346,1256.0,1238.0,180.0,78.0,338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
339,5,-1.0,-1.0,-1.0,-1.0,1266.0,1256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1254.0,1256.0,1311.5727788279773,1265.4026465028355,132.0,20.0,11.464612521386034,1250.0,1238.0,184.0,74.0,339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
340,5,-1.0,-1.0,-1.0,-1.0,1264.0,1256.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1248.0,1254.0,1306.284090909091,1263.4204545454545,134.0,20.0,10.415842917171256,1246.0,1238.0,186.0,74.0,340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
341,5,-1.0,-1.0,-1.0,-1.0,1254.0,1254.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1242.0,1252.0,1301.3989071038252,1261.9089253187615,136.0,20.0,9.58250601850102,1240.0,1234.0,186.0,74.0,341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
342,5,-1.0,-1.0,-1.0,-1.0,1248.0,1254.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1238.0,1250.0,1296.61981981982,1260.2594594594595,136.0,20.0,8.933929020030924,1234.0,1232.0,184.0,72.0,342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
343,5,-1.0,-1.0,-1.0,-1.0,1244.0,1252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1232.0,1248.0,1291.7199281867145,1259.0377019748653,136.0,22.0,8.21222831540989,1230.0,1232.0,180.0,66.0,343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
344,5,-1.0,-1.0,-1.0,-1.0,1238.0,1252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1228.0,1248.0,1287.0628366247756,1257.5224416517055,136.0,20.0,7.740935337551753,1224.0,1232.0,180.0,62.0,344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
345,5,-1.0,-1.0,-1.0,-1.0,1234.0,1250.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1222.0,1246.0,1280.8411214953273,1256.1570093457944,134.0,20.0,6.944692384168887,1220.0,1232.0,180.0,58.0,345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
346,5,-1.0,-1.0,-1.0,-1.0,1232.0,1250.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1218.0,1244.0,1276.5714285714287,1255.1857142857145,132.0,22.0,6.486198589358374,1216.0,1232.0,182.0,56.0,346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
347,5,-1.0,-1.0,-1.0,-1.0,1224.0,1250.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1214.0,1244.0,1272.3763837638373,1254.2435424354244,132.0,20.0,6.0327586689316055,1210.0,1228.0,184.0,58.0,347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
348,5,-1.0,-1.0,-1.0,-1.0,1220.0,1250.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1208.0,1244.0,1268.80073800738,1253.239852398524,140.0,20.0,5.428205975196844,1208.0,1228.0,182.0,54.0,348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
349,5,-1.0,-1.0,-1.0,-1.0,1216.0,1248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1204.0,1242.0,1264.8078291814948,1252.5729537366549,138.0,20.0,5.2827587788236885,1202.0,1226.0,190.0,56.0,349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
350,5,-1.0,-1.0,-1.0,-1.0,1210.0,1248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1200.0,1242.0,1259.0471014492753,1251.4347826086955,136.0,20.0,4.8608150981469365,1198.0,1226.0,190.0,52.0,350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
351,5,-1.0,-1.0,-1.0,-1.0,1206.0,1248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1196.0,1240.0,1255.8747763864046,1250.8157423971375,136.0,22.0,4.997314829455983,1194.0,1226.0,188.0,50.0,351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
352,5,-1.0,-1.0,-1.0,-1.0,1206.0,1248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1194.0,1238.0,1250.9944751381215,1249.9779005524865,128.0,24.0,3.819523458925088,1190.0,1230.0,188.0,44.0,352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
353,5,-1.0,-1.0,-1.0,-1.0,1200.0,1260.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1192.0,1236.0,1247.3282442748089,1249.4541984732825,122.0,30.0,-2.6428008241265823,1184.0,1222.0,186.0,58.0,353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
354,5,-1.0,-1.0,-1.0,-1.0,1200.0,1268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1186.0,1234.0,1240.7013487475915,1249.1368015414255,118.0,38.0,-14.898277241611975,1184.0,1220.0,172.0,64.0,354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
355,5,-1.0,-1.0,-1.0,-1.0,1192.0,1278.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1178.0,1236.0,1235.1397849462367,1250.1935483870966,122.0,36.0,-24.363994270834336,1180.0,1220.0,158.0,68.0,355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
356,5,-1.0,-1.0,-1.0,-1.0,1188.0,1284.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1170.0,1238.0,1229.0594795539034,1252.204460966543,126.0,34.0,-31.69336270077033,1176.0,1210.0,150.0,84.0,356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
357,5,-1.0,-1.0,-1.0,-1.0,1184.0,1288.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1164.0,1242.0,1223.4806629834254,1254.6887661141805,130.0,28.0,-36.13915595951955,1170.0,1208.0,150.0,94.0,357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
358,5,-1.0,-1.0,-1.0,-1.0,1178.0,1294.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1158.0,1246.0,1217.0407407407408,1258.2407407407404,130.0,24.0,-39.525835764203855,1164.0,1208.0,154.0,100.0,358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
359,5,-1.0,-1.0,-1.0,-1.0,1176.0,1294.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1152.0,1252.0,1210.9760589318598,1262.3204419889505,132.0,20.0,-41.798461151866455,1160.0,1206.0,152.0,106.0,359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
360,5,-1.0,-1.0,-1.0,-1.0,1170.0,1302.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1146.0,1256.0,1204.8582230623815,1266.718336483932,134.0,20.0,-43.05876108446386,1154.0,1202.0,156.0,114.0,360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
361,5,-1.0,-1.0,-1.0,-1.0,1162.0,1308.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1140.0,1260.0,1199.985130111524,1270.1784386617098,134.0,20.0,-43.53103425707732,1148.0,1196.0,154.0,126.0,361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
362,5,-1.0,-1.0,-1.0,-1.0,1156.0,1314.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1134.0,1266.0,1194.2704761904765,1274.9219047619047,136.0,18.0,-44.44509015512674,1146.0,1192.0,148.0,132.0,362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
363,5,-1.0,-1.0,-1.0,-1.0,1154.0,1314.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1130.0,1270.0,1189.1166347992353,1279.376673040153,136.0,18.0,-44.97213990393672,1140.0,1194.0,146.0,136.0,363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
364,5,-1.0,-1.0,-1.0,-1.0,1146.0,1322.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1124.0,1274.0,1184.3417475728156,1283.3980582524273,136.0,18.0,-45.22289994482316,1136.0,1194.0,138.0,140.0,364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
365,5,-1.0,-1.0,-1.0,-1.0,1144.0,1324.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1120.0,1278.0,1179.547663551402,1287.592523364486,138.0,18.0,-45.365582913545246,1130.0,1196.0,138.0,142.0,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
366,5,-1.0,-1.0,-1.0,-1.0,1142.0,1324.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1116.0,1282.0,1175.232245681382,1291.493282149712,138.0,18.0,-45.54572030407481,1126.0,1198.0,136.0,142.0,366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
367,5,-1.0,-1.0,-1.0,-1.0,1136.0,1332.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1112.0,1286.0,1170.609900990099,1295.5287128712869,136.0,18.0,-45.83578152900464,1122.0,1200.0,136.0,144.0,367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
